filename,pose_id,pose_name,keypoints,angles
Boat_Pose_or_Paripurna_Navasana__167.jpg,80,Boat,"[[(163, 114, 0.12039787), (60, 110, 0.3161107), (187, 89, 0.22414282), (47, 86, 0.5284407), (162, 114, 0.12436136), (187, 86, 0.2528992), (128, 152, 0.15051647), (80, 152, 0.15395325), (80, 153, 0.15667085)]]","[-9.389147561331248, -10.701350723899148, -178.77242116786545, 13.684019752247501, 131.79478406898653, 180.0, 65.05609473657542, 2.223961240385479]"
Boat_Pose_or_Paripurna_Navasana__168.jpg,80,Boat,"[[(90, 85, 0.845009), (75, 108, 0.61280304), (71, 109, 0.65708405), (51, 144, 0.70349), (61, 177, 0.7150992), (80, 104, 0.54203296), (65, 142, 0.19609898), (70, 157, 0.27017137), (114, 167, 0.3167989), (143, 111, 0.5447384), (193, 98, 0.22285043), (114, 163, 0.18472329), (139, 110, 0.12756711), (196, 94, 0.19514398), (85, 80, 0.7965743), (74, 84, 0.7335472)]]","[165.96375653207352, -38.65980825409009, 119.74488129694222, 73.14160123226172, 111.54097591853845, 71.56505117707799, 56.534620653644716, -62.62229722866828, -14.574216198038739, 54.65989307844234, -64.74683660542613, -15.679524122419252, -56.88865803962798, -135.0, -176.42366562500266]"
Boat_Pose_or_Paripurna_Navasana__17.jpg,80,Boat,"[[(164, 88, 0.7568359), (174, 113, 0.5537574), (169, 109, 0.42602828), (140, 114, 0.13057251), (178, 117, 0.6306677), (140, 114, 0.5734244), (102, 113, 0.7188306), (131, 149, 0.18697613), (137, 161, 0.36089504), (169, 84, 0.81255996), (182, 89, 0.7584328)]]","[-141.34019174590992, 178.31531568210372, 170.21759296819272, 4.513988458001263, -178.49256424122504, 51.14662565964667, 127.6262336386698, -67.43299092212538, 21.037511025421818, -111.80140948635182]"
Boat_Pose_or_Paripurna_Navasana__170.jpg,80,Boat,"[[(90, 109, 0.78639245), (85, 129, 0.73252946), (80, 133, 0.6712737), (114, 143, 0.7163431), (144, 137, 0.6218247), (90, 124, 0.5550118), (124, 129, 0.55663663), (147, 128, 0.11652186), (182, 95, 0.22709753), (113, 168, 0.4041229), (147, 143, 0.21819451), (118, 158, 0.2924382), (144, 139, 0.102219366), (152, 124, 0.27650383), (183, 95, 0.17568609), (89, 105, 0.7069324), (90, 104, 0.22645816), (79, 110, 0.71938914)]]","[141.34019174590992, -45.0, 16.389540334034784, -11.309932474020213, 8.36588612403259, -2.489552921999156, -19.31635281950415, 133.3864610671188, -36.32682595212023, 41.30861401354873, -36.15818543980833, -61.92751306414704, -75.96375653207353, -8.560889571164607, 174.47245984834385, -104.03624346792648, 153.434948822922, -92.48955292199916, -90.0]"
Boat_Pose_or_Paripurna_Navasana__172.jpg,80,Boat,"[[(130, 84, 0.71822375), (139, 109, 0.50305176), (135, 107, 0.41591978), (107, 114, 0.12187926), (140, 113, 0.71929055), (107, 118, 0.6407796), (69, 114, 0.46070355), (111, 148, 0.31425533), (82, 124, 0.10399308), (112, 157, 0.5103731), (73, 127, 0.14404868), (135, 80, 0.70767426), (145, 88, 0.73785985)]]","[-153.434948822922, 164.29136217098426, 165.96375653207352, -1.7357045889283889, -173.99099404250546, 38.99099404250548, 165.25643716352928, 47.72631099390627, -142.43140797117252, -97.85331330197822, 38.65980825409009, -109.79887635452492]"
Boat_Pose_or_Paripurna_Navasana__173.jpg,80,Boat,"[[(166, 114, 0.37083778), (168, 122, 0.6246791), (168, 120, 0.43199256), (153, 110, 0.12357141), (168, 120, 0.6688974), (157, 114, 0.7230028), (139, 104, 0.7231419), (162, 147, 0.3886697), (148, 127, 0.3132301), (162, 147, 0.47946638), (147, 124, 0.2547783), (167, 113, 0.38719413), (171, 114, 0.61570024)]]","[-90.0, -143.9726266148964, -146.30993247402023, 33.690067525979785, -150.94539590092285, 61.85839876773828, 165.96375653207352, 55.00797980144134, -123.11134196037203, -96.3401917459099, 14.036243467926479, -104.03624346792648]"
Boat_Pose_or_Paripurna_Navasana__175.jpg,80,Boat,"[[(80, 75, 0.854231), (70, 100, 0.5673135), (69, 100, 0.64501214), (109, 104, 0.64635706), (138, 100, 0.68595195), (70, 99, 0.39888433), (100, 138, 0.26472208), (138, 109, 0.25539652), (104, 130, 0.1376302), (171, 79, 0.11751801), (78, 74, 0.7000176), (66, 76, 0.7510601)]]","[180.0, -90.0, 5.710593137499642, -7.853313301978219, 52.43140797117251, -37.34934904464059, 41.423665625002656, -37.27817419986903, -176.92254460057563, -99.46232220802563, -68.19859051364818]"
Boat_Pose_or_Paripurna_Navasana__18.jpg,80,Boat,"[[(61, 85, 0.63335764), (55, 119, 0.4378263), (54, 123, 0.4865715), (98, 100, 0.20376152), (55, 114, 0.24058451), (104, 167, 0.116044104), (103, 168, 0.13644391), (55, 84, 0.65446705), (41, 95, 0.7340841)]]","[104.03624346792648, 44.40934278535333, -27.59729586864372, 161.96571443287016, 135.0, -119.74488129694222, -120.25643716352927, -79.99202019855866]"
Boat_Pose_or_Paripurna_Navasana__180.jpg,80,Boat,"[[(149, 71, 0.6348164), (150, 90, 0.57312506), (141, 88, 0.45445088), (159, 94, 0.6578067), (112, 98, 0.25790772), (140, 98, 0.39969277), (116, 98, 0.30542585), (122, 128, 0.23725891), (110, 95, 0.13254848), (134, 134, 0.38859683), (107, 99, 0.40091017), (65, 103, 0.37096363), (148, 70, 0.51043606), (153, 70, 0.74169713), (159, 76, 0.70967823)]]","[-167.47119229084848, 141.34019174590992, 18.43494882292201, 175.1354855622395, 180.0, 78.69006752597979, 172.8749836510982, 58.3924977537511, -127.64762064010765, 171.30449712257524, -21.682291613244935, 0.0, -93.01278750418334, 26.56505117707799]"
Boat_Pose_or_Paripurna_Navasana__184.jpg,80,Boat,"[[(148, 109, 0.8604829), (148, 125, 0.6906167), (147, 123, 0.53390586), (124, 123, 0.3526822), (108, 115, 0.13525467), (84, 94, 0.23527496), (152, 129, 0.73495704), (124, 123, 0.58861375), (103, 118, 0.5846113), (118, 144, 0.28116533), (105, 118, 0.17799097), (81, 94, 0.20370659), (119, 152, 0.50012845), (79, 149, 0.15128559), (105, 119, 0.16504908), (149, 109, 0.8177191), (157, 114, 0.8429958)]]","[-116.56505117707799, -154.15561244543966, 180.0, -153.434948822922, 27.235146699302526, -167.90524292298792, -171.15818543980834, 60.01836063115067, -116.56505117707799, -155.17065341185042, 56.768288932020646, -175.71084667118097, -90.0, 166.90810693565314, -5.492324557127438, 0.0, 15.321510074864795]"
Boat_Pose_or_Paripurna_Navasana__185.jpg,80,Boat,"[[(61, 83, 0.61066854), (50, 110, 0.24152908), (50, 114, 0.50231785), (96, 154, 0.45286328), (37, 133, 0.17902057), (132, 124, 0.14844579), (51, 109, 0.14057575), (56, 80, 0.7267527), (44, 85, 0.6779318)]]","[90.0, 9.688786560366802, 41.00908690157022, -160.40771810894847, -169.5085229876684, -80.21759296819272, -103.49573328079582, -67.83365417791754]"
Boat_Pose_or_Paripurna_Navasana__188.jpg,80,Boat,"[[(134, 134, 0.35896927), (139, 153, 0.49210498), (138, 153, 0.40015277), (142, 156, 0.4920134), (123, 187, 0.16005701), (89, 149, 0.3045914), (76, 128, 0.33621308), (119, 191, 0.16937831), (118, 193, 0.25597894), (138, 133, 0.40958902), (143, 138, 0.4723655)]]","[180.0, -175.42607874009914, 36.86989764584402, 121.5042667192042, -121.75948008481281, 55.684912400002716, 117.699472808055, -71.56505117707799, 45.0, -104.74356283647074]"
Boat_Pose_or_Paripurna_Navasana__189.jpg,80,Boat,"[[(133, 114, 0.79622597), (148, 115, 0.71819663), (173, 128, 0.6489844), (200, 138, 0.66406906), (119, 109, 0.72158116), (85, 104, 0.65719455), (54, 94, 0.5904024), (120, 167, 0.31135863), (75, 133, 0.10858554), (45, 109, 0.13592666), (109, 162, 0.48999304), (75, 133, 0.5074134), (45, 113, 0.34040865), (139, 94, 0.8129262), (123, 95, 0.73128295)]]","[27.474431626277134, -170.0958167870261, 20.323136829662943, -160.30137862541972, -162.12130340415865, 47.88296345253954, 166.14858098619501, -141.34019174590992, 39.62900530446429, 166.14858098619501, -146.30993247402023, -11.427101593945137, -176.18592516570965, -117.75854060106003]"
Boat_Pose_or_Paripurna_Navasana__19.jpg,80,Boat,"[[(46, 60, 0.6708202), (36, 99, 0.4511891), (35, 103, 0.60753053), (87, 114, 0.47142282), (135, 112, 0.35162312), (40, 95, 0.2643582), (82, 153, 0.12992083), (40, 60, 0.77225757), (26, 70, 0.7906343)]]","[104.03624346792648, -45.0, 11.944177188446332, -2.3859440303888126, 54.090276920822326, -114.30454926593673, -109.02560603756869, -75.6186054089094]"
Boat_Pose_or_Paripurna_Navasana__193.jpg,80,Boat,"[[(113, 90, 0.7814513), (105, 109, 0.6429974), (94, 110, 0.6400958), (109, 114, 0.14992788), (134, 81, 0.17105934), (119, 109, 0.4647613), (138, 114, 0.34655038), (152, 110, 0.47591388), (134, 79, 0.17664), (101, 158, 0.2626021), (123, 154, 0.23348296), (109, 89, 0.79830545), (114, 88, 0.7623365), (99, 90, 0.83838093)]]","[174.8055710922652, 0.0, 14.931417178137554, -52.85331330197822, 14.743562836470735, -15.945395900922854, -45.971021931079164, 112.67134362198085, -10.304846468766033, -78.69006752597979, -11.309932474020213, 172.40535663140858, -67.16634582208245]"
Boat_Pose_or_Paripurna_Navasana__194.jpg,80,Boat,"[[(65, 100, 0.54220575), (64, 124, 0.5048503), (60, 128, 0.71484387), (94, 135, 0.5667446), (133, 129, 0.28154662), (65, 123, 0.32531378), (94, 163, 0.37318632), (137, 144, 0.18721692), (95, 156, 0.15924336), (60, 100, 0.5945413), (55, 108, 0.74172664)]]","[135.0, -45.0, 11.633633998940438, -8.74616226255521, 54.05788812861766, -23.838740183171723, 45.90938044919914, -122.0053832080835, 122.0053832080835, -87.61405596961119]"
Boat_Pose_or_Paripurna_Navasana__198.jpg,80,Boat,"[[(79, 80, 0.5697756), (73, 100, 0.348845), (72, 103, 0.3646407), (101, 104, 0.31746042), (111, 104, 0.23988493), (74, 99, 0.21094961), (102, 104, 0.11020486), (102, 134, 0.43166637), (127, 108, 0.39976925), (164, 109, 0.4561425), (102, 129, 0.17382795), (126, 104, 0.1327668), (74, 79, 0.5901329), (67, 84, 0.6251263)]]","[108.43494882292202, -45.0, 1.9749340108819766, 0.0, 10.124671655397817, 90.0, 8.426969021480673, 1.5481576989779677, 162.12130340415865, 4.316027519865624, -154.3231843181618, 144.46232220802563, -73.30075576600639]"
Boat_Pose_or_Paripurna_Navasana__2.jpg,80,Boat,"[[(83, 123, 0.4185457), (88, 123, 0.33950543), (108, 163, 0.15097193), (135, 123, 0.21097091), (74, 123, 0.31647956), (107, 163, 0.25433698), (144, 133, 0.12024282), (83, 102, 0.11386391), (73, 104, 0.42394847)]]","[63.43494882292201, 64.59228189105153, -55.98065001017354, 180.0, -39.03551289874689, -153.0604719361992, -128.29016319224309, 180.0]"
Boat_Pose_or_Paripurna_Navasana__202.jpg,80,Boat,"[[(118, 119, 0.1250011), (99, 70, 0.11159329)]]",[68.80594351845772]
Boat_Pose_or_Paripurna_Navasana__204.jpg,80,Boat,"[[(155, 90, 0.70563775), (169, 128, 0.5506627), (163, 128, 0.34057593), (178, 133, 0.65103346), (125, 133, 0.7023892), (79, 118, 0.44861913), (164, 86, 0.7237855), (178, 94, 0.81771874)]]","[180.0, -173.6598082540901, 18.43494882292201, 180.0, -20.62987994612618, 29.74488129694222, -110.22485943116808]"
Boat_Pose_or_Paripurna_Navasana__205.jpg,80,Boat,"[[(104, 31, 0.7596208), (104, 50, 0.76016486), (89, 50, 0.6988395), (80, 76, 0.61366355), (70, 94, 0.4337802), (123, 47, 0.63721585), (133, 74, 0.6418441), (142, 95, 0.56542075), (96, 94, 0.5106909), (98, 128, 0.3069803), (100, 148, 0.16089946), (119, 94, 0.55751145), (118, 124, 0.34481078), (115, 147, 0.1718474), (99, 26, 0.7957661), (108, 26, 0.6971294), (94, 26, 0.6060258), (113, 26, 0.49156216)]]","[180.0, -8.972626614896393, 109.09349200048563, 119.05460409907714, 69.67686317033707, 66.80140948635182, 100.30484646876603, 86.63353933657021, 84.28940686250037, 71.17528998175993, 91.90915243299638, 97.4314079711725, -90.0, -135.0, 180.0, -51.34019174590991, 0.0, -45.0, -144.09027692082233]"
Boat_Pose_or_Paripurna_Navasana__208.jpg,80,Boat,"[[(131, 65, 0.6941962), (136, 84, 0.59410286), (134, 83, 0.47524074), (140, 86, 0.66183025), (125, 109, 0.6015962), (103, 94, 0.603329), (116, 120, 0.28501862), (121, 128, 0.42968616), (135, 61, 0.6710472), (141, 65, 0.680049)]]","[-153.434948822922, 163.14160123226173, 26.56505117707799, 123.11134196037203, 63.43494882292201, 57.9946167919165, -92.48955292199916, 33.690067525979785, -104.74356283647074]"
Boat_Pose_or_Paripurna_Navasana__211.jpg,80,Boat,"[[(56, 79, 0.40651903), (47, 110, 0.1390158), (35, 119, 0.13672914), (46, 74, 0.41738743), (55, 71, 0.10863853), (31, 84, 0.62946975)]]","[143.13010235415598, -121.60750224624891, -76.26373169437744, -18.43494882292201, -73.81079374297306]"
Boat_Pose_or_Paripurna_Navasana__213.jpg,80,Boat,"[[(172, 66, 0.7628077), (181, 99, 0.597747), (173, 94, 0.4292974), (128, 104, 0.6678148), (88, 104, 0.48426688), (187, 103, 0.546249), (133, 119, 0.6811625), (60, 119, 0.43993044), (90, 118, 0.6549559), (18, 89, 0.46300456), (129, 148, 0.16166326), (138, 163, 0.32527727), (94, 138, 0.2614215), (65, 119, 0.17628619), (173, 61, 0.13478237), (177, 64, 0.79766655), (192, 70, 0.83896613)]]","[-147.9946167919165, 33.690067525979785, 167.47119229084848, 180.0, 163.49563861824498, 180.0, 168.20657031508952, -158.06151953229352, 27.992053044592677, 123.89616656336392, -150.39554925399509, -146.76828893202065, -105.25511870305779, -78.69006752597979, 25.34617594194669, -21.80140948635181, -81.3843518158359]"
Boat_Pose_or_Paripurna_Navasana__215.jpg,80,Boat,"[[(56, 79, 0.6977914), (41, 108, 0.55200857), (36, 114, 0.65740156), (89, 113, 0.47347113), (127, 109, 0.5233803), (50, 99, 0.35703197), (85, 109, 0.14295426), (89, 164, 0.25784922), (134, 120, 0.11086435), (95, 143, 0.15130632), (51, 74, 0.7325932), (56, 71, 0.24452236), (32, 76, 0.7274371)]]","[129.8055710922652, -45.0, -1.0809241866606887, -6.009005957494525, 15.945395900922854, 85.84035770628736, 7.3523793598923595, 149.47029410006587, -122.52489028779105, -67.9321004375898, 168.23171106797935, -62.65012421993013]"
Boat_Pose_or_Paripurna_Navasana__216.jpg,80,Boat,"[[(135, 85, 0.21318777), (140, 99, 0.5436736), (145, 98, 0.258879), (116, 85, 0.32940707), (98, 75, 0.30297565), (136, 103, 0.24276678), (86, 88, 0.26253507), (122, 132, 0.18097746), (117, 132, 0.37143847), (83, 93, 0.12987426), (83, 90, 0.24830711), (137, 84, 0.23456328), (145, 85, 0.37190494)]]","[-11.309932474020213, 135.0, -155.85445803957836, -150.94539590092285, -163.3007557660064, 50.71059313749964, 124.87532834460218, -131.08175113593262, -90.0, -101.30993247402021, 7.125016348901798, -109.6538240580533]"
Boat_Pose_or_Paripurna_Navasana__217.jpg,80,Boat,"[[(172, 95, 0.43875134), (177, 110, 0.517606), (171, 105, 0.3560102), (153, 99, 0.25760436), (187, 118, 0.6113385), (172, 113, 0.28574982), (161, 94, 0.3224732), (137, 133, 0.25218555), (143, 148, 0.4643671), (91, 133, 0.2864164), (176, 93, 0.40927318), (186, 95, 0.378817)]]","[-140.19442890773482, 149.03624346792648, -161.565051177078, 29.197486046064476, -120.06858282186246, 121.60750224624891, 131.82016988013575, -163.90918365114786, -25.20112364547507, -59.03624346792648, -108.43494882292202]"
Boat_Pose_or_Paripurna_Navasana__218.jpg,80,Boat,"[[(124, 120, 0.6231888), (128, 129, 0.6079652), (128, 128, 0.43297082), (114, 132, 0.1954867), (118, 128, 0.19331828), (128, 132, 0.6537627), (114, 139, 0.80627483), (101, 133, 0.6520657), (119, 148, 0.27458802), (120, 148, 0.34318125), (124, 119, 0.23188715), (125, 119, 0.6419768), (129, 123, 0.6535696)]]","[-90.0, 90.0, 164.05460409907712, -45.0, 153.434948822922, -155.22485943116808, 115.3461759419467, 0.0, -82.14668669802178, -106.69924423399362, 45.0, -113.96248897457819]"
Boat_Pose_or_Paripurna_Navasana__219.jpg,80,Boat,"[[(84, 69, 0.71947896), (80, 95, 0.7662391), (61, 99, 0.6422699), (75, 114, 0.624646), (96, 132, 0.6000463), (98, 93, 0.5938298), (119, 109, 0.5891197), (144, 99, 0.34684876), (75, 153, 0.34391513), (99, 149, 0.27293342), (79, 65, 0.76634115), (86, 64, 0.7118516), (66, 69, 0.5562159), (90, 65, 0.12683755)]]","[168.11134196037204, -6.34019174590991, 46.97493401088198, 40.60129464500447, 37.30394827798343, -21.80140948635181, 94.92710994764901, -9.462322208025617, -103.3924977537511, -79.04593735660167, 165.96375653207352, -9.462322208025617, -81.2538377374448]"
Boat_Pose_or_Paripurna_Navasana__22.jpg,80,Boat,"[[(169, 79, 0.6466642), (187, 105, 0.30225858), (182, 104, 0.2229476), (80, 115, 0.1305691), (191, 109, 0.3158549), (168, 74, 0.16957662), (176, 75, 0.7271775), (187, 79, 0.5588437)]]","[-168.6900675259798, -121.5042667192042, 173.844831656726, -3.0940580589171116, 7.125016348901798, 19.98310652189998, -124.69515353123397]"
Boat_Pose_or_Paripurna_Navasana__220.jpg,80,Boat,"[[(113, 85, 0.7449467), (109, 105, 0.7028783), (94, 106, 0.66727316), (99, 115, 0.5076815), (109, 106, 0.49600762), (12, 104, 0.52190787), (124, 104, 0.56351966), (7, 124, 0.4737891), (138, 113, 0.28114983), (152, 108, 0.32055095), (135, 79, 0.15717478), (103, 153, 0.38385734), (17, 172, 0.14059612), (123, 152, 0.35297316), (109, 84, 0.8328296), (114, 84, 0.8263373), (100, 85, 0.7564621)]]","[176.18592516570965, -179.40934278535332, 60.94539590092286, -41.98721249581666, 0.0, 170.2996080560542, 15.42216131873867, -19.65382405805331, -120.37912601136834, 97.1250163489018, 167.54175355999513, -10.684912400002716, -78.69006752597979, -165.96375653207352, 173.6598082540901, -45.0, -12.183656585987388]"
Boat_Pose_or_Paripurna_Navasana__224.jpg,80,Boat,"[[(182, 59, 0.6609099), (195, 98, 0.4996855), (190, 94, 0.4014361), (134, 109, 0.14619681), (158, 105, 0.12144772), (114, 99, 0.24103665), (198, 100, 0.46632135), (138, 115, 0.40767246), (85, 114, 0.6679075), (144, 148, 0.14624289), (153, 163, 0.2956636), (183, 54, 0.11344283), (187, 56, 0.7305389), (202, 65, 0.75702024)]]","[-141.34019174590992, 179.29268063145577, 165.004920870824, -9.462322208025617, 0.682060393172652, 165.96375653207352, 171.72410717292482, 29.953608167801498, 59.03624346792648, -105.25511870305779, 26.56505117707799, 30.96375653207352, -108.43494882292202]"
Boat_Pose_or_Paripurna_Navasana__226.jpg,80,Boat,"[[(145, 89, 0.83052546), (150, 122, 0.53021556), (145, 118, 0.33469042), (121, 128, 0.12639414), (155, 124, 0.5764872), (116, 123, 0.49315566), (73, 109, 0.54325634), (107, 186, 0.21769808), (101, 181, 0.29143625), (146, 85, 0.17317517), (151, 86, 0.6791988), (164, 95, 0.7836181)]]","[-141.34019174590992, 178.31531568210372, 157.38013505195957, -6.7098368077569335, -161.96571443287016, 66.17573941710458, 129.70991879462875, -64.88516511385544, 11.309932474020213, -62.59242456218159, -98.61564818416412]"
Boat_Pose_or_Paripurna_Navasana__229.jpg,80,Boat,"[[(51, 27, 0.69089466), (42, 61, 0.5320073), (39, 66, 0.5926088), (80, 86, 0.5441075), (119, 98, 0.3141046), (47, 60, 0.41637346), (69, 124, 0.41156375), (129, 100, 0.31000462), (176, 90, 0.26922554), (75, 114, 0.24878116), (119, 99, 0.12561855), (46, 26, 0.78933585), (35, 35, 0.6446605)]]","[120.96375653207352, -11.309932474020213, 26.003345844511443, 17.102728969052375, 71.02959219151346, -21.80140948635181, 12.211508376475978, 166.63306930368316, -18.82471001824007, -83.48019824834302, 140.71059313749967, -75.17352002964434]"
Boat_Pose_or_Paripurna_Navasana__231.jpg,80,Boat,"[[(109, 99, 0.7222418), (100, 114, 0.5658365), (89, 114, 0.5368903), (86, 90, 0.38777393), (172, 104, 0.47884208), (88, 84, 0.28688368), (113, 114, 0.3756695), (103, 65, 0.10750431), (109, 167, 0.43119434), (142, 133, 0.47185904), (119, 162, 0.25085935), (105, 95, 0.71974134), (110, 94, 0.65094125), (95, 95, 0.58184576)]]","[180.0, -111.80140948635182, -97.1250163489018, 9.246112745563252, 50.19442890773481, -101.53462065364472, 80.36246188706906, -45.85509739626673, 128.418055344822, -75.25643716352927, -11.309932474020213, 176.18592516570965, -59.03624346792648]"
Boat_Pose_or_Paripurna_Navasana__235.jpg,80,Boat,"[[(143, 98, 0.7113493), (143, 114, 0.73870844), (133, 109, 0.65106875), (110, 108, 0.41550192), (84, 96, 0.3195472), (152, 119, 0.6231377), (124, 124, 0.39291364), (89, 104, 0.34866625), (113, 144, 0.21434842), (119, 157, 0.3234629), (143, 94, 0.76176465), (148, 95, 0.83471674), (154, 99, 0.76339644)]]","[-153.434948822922, 29.054604099077146, -177.51044707800085, -155.22485943116808, 169.8753283446022, -150.25511870305778, 135.0, 65.22485943116808, -69.14554196042165, -75.25643716352927, 33.690067525979785, -90.0]"
Boat_Pose_or_Paripurna_Navasana__236.jpg,80,Boat,"[[(162, 89, 0.6986603), (177, 109, 0.49646285), (173, 108, 0.36857715), (138, 118, 0.1329346), (178, 114, 0.6883522), (134, 115, 0.56742424), (99, 115, 0.5532449), (134, 149, 0.23543365), (104, 124, 0.11885974), (138, 158, 0.43721202), (166, 84, 0.6851712), (177, 86, 0.7420287)]]","[-165.96375653207352, 172.0565281894096, 164.05460409907712, -5.710593137499642, 180.0, 44.16968451374199, 168.3885135761115, 45.0, -69.27444113443946, -90.0, -126.86989764584402]"
Boat_Pose_or_Paripurna_Navasana__237.jpg,80,Boat,"[[(144, 88, 0.4179419), (150, 104, 0.52394044), (146, 103, 0.4082689), (121, 105, 0.12802973), (155, 108, 0.64239466), (172, 94, 0.10549409), (174, 104, 0.16223235), (116, 104, 0.41399273), (87, 99, 0.4899935), (170, 123, 0.25685352), (63, 94, 0.64380205), (117, 133, 0.11945179), (122, 142, 0.19527036), (145, 84, 0.5285416), (151, 85, 0.44694263)]]","[-165.96375653207352, -24.443954780416536, 175.42607874009914, 5.042451069170913, 78.69006752597979, 180.0, -175.46222749209338, 16.12757582595981, -164.83553910026157, 138.69138598645128, 60.94539590092286, -68.36911316348207, -110.55604521958347, -23.19859051364819]"
Boat_Pose_or_Paripurna_Navasana__239.jpg,80,Boat,"[[(148, 90, 0.68803793), (154, 99, 0.5544664), (158, 98, 0.3653069), (153, 79, 0.32715917), (153, 70, 0.49478212), (152, 103, 0.57234377), (130, 100, 0.625169), (123, 84, 0.6707832), (148, 129, 0.2413283), (143, 130, 0.3945397), (148, 89, 0.31879157), (149, 90, 0.633802), (157, 90, 0.6071039)]]","[-14.036243467926479, 116.56505117707799, -104.74356283647074, -90.0, -172.23483398157467, -113.62937773065681, 101.30993247402021, 168.6900675259798, -83.0470425318261, -119.05460409907714, 0.0, -123.69006752597979]"
Boat_Pose_or_Paripurna_Navasana__24.jpg,80,Boat,"[[(151, 75, 0.7346173), (155, 94, 0.6937703), (146, 89, 0.53701836), (120, 94, 0.11511242), (164, 98, 0.69565266), (140, 98, 0.3333631), (108, 90, 0.45802605), (126, 120, 0.26895624), (135, 132, 0.42414242), (151, 73, 0.44127566), (155, 74, 0.7773547), (164, 80, 0.84308475)]]","[-150.94539590092285, 165.06858282186246, 169.11447294534128, 5.194428907734806, -165.96375653207352, 59.03624346792648, 117.75854060106003, -74.82708465447475, 14.036243467926479, -57.264773727892404, -101.88865803962798]"
Boat_Pose_or_Paripurna_Navasana__240.jpg,80,Boat,"[[(162, 75, 0.7543086), (167, 108, 0.599154), (163, 104, 0.5103365), (133, 115, 0.20948067), (94, 114, 0.11370644), (172, 110, 0.62091154), (134, 120, 0.4617767), (90, 119, 0.63375825), (129, 148, 0.27950263), (134, 158, 0.43746743), (80, 129, 0.30708098), (167, 71, 0.76607066), (177, 80, 0.77821016)]]","[-135.0, 21.80140948635181, 159.86369657175186, -178.53119928561418, 165.25643716352928, -178.69804732742114, 133.53119928561418, 63.43494882292201, -151.76255446183274, -90.0, 41.98721249581666, -98.61564818416412]"
Boat_Pose_or_Paripurna_Navasana__248.jpg,80,Boat,"[[(186, 85, 0.5030542), (192, 104, 0.36257032), (197, 104, 0.20938796), (187, 104, 0.40736493), (148, 99, 0.68249375), (130, 76, 0.62941253), (95, 138, 0.18544756), (104, 143, 0.116824254), (188, 84, 0.44021267), (89, 137, 0.2073057), (197, 85, 0.3729278)]]","[0.0, -155.6954507340633, 180.0, -172.69424046668917, 119.44542872992561, 29.054604099077146, -101.30993247402021, 151.8374726256764, -25.709953780811265, -107.52556837372288]"
Boat_Pose_or_Paripurna_Navasana__249.jpg,80,Boat,"[[(85, 84, 0.756477), (75, 109, 0.62708026), (80, 110, 0.6380789), (110, 109, 0.52770966), (152, 103, 0.6579564), (182, 83, 0.37853023), (70, 109, 0.39757907), (182, 84, 0.14793006), (105, 159, 0.33509973), (101, 162, 0.29977334), (81, 80, 0.75975275), (70, 85, 0.8393264)]]","[11.309932474020213, -13.657642505812152, -1.9091524329963763, -8.13010235415598, 166.93068210371783, -12.582962494076924, 59.03624346792648, 143.13010235415598, -103.70696100407982, -101.76828893202065, -68.19859051364818]"
Boat_Pose_or_Paripurna_Navasana__252.jpg,80,Boat,"[[(141, 99, 0.60905635), (150, 119, 0.4766065), (149, 118, 0.40097752), (154, 123, 0.6684653), (121, 132, 0.5230978), (89, 129, 0.53545666), (121, 148, 0.24608551), (122, 157, 0.38617206), (89, 137, 0.1216302), (145, 98, 0.6170847), (154, 100, 0.60730636)]]","[-135.0, 170.69005982501398, 45.0, 164.74488129694222, 30.699722550814414, 83.6598082540901, 163.55962047831983, -34.85445556610366, 12.528807709151511, -114.22774531795417]"
Boat_Pose_or_Paripurna_Navasana__254.jpg,80,Boat,"[[(179, 65, 0.750989), (187, 95, 0.6117593), (178, 90, 0.5011638), (150, 89, 0.52664024), (120, 76, 0.10977595), (198, 103, 0.6295218), (150, 89, 0.292564), (116, 74, 0.53583336), (144, 143, 0.27339074), (154, 157, 0.34558484), (182, 61, 0.12142677), (187, 62, 0.7122845), (201, 70, 0.74305505)]]","[-150.94539590092285, 36.02737338510361, -177.9545915111128, -156.5713071912546, -163.73979529168807, -156.1940564815423, 131.85504253530198, 54.46232220802562, -73.73979529168804, -90.0, 29.74488129694222, -104.93141717813755]"
Boat_Pose_or_Paripurna_Navasana__258.jpg,80,Boat,"[[(88, 95, 0.7693433), (97, 108, 0.8410686), (83, 109, 0.78314173), (70, 123, 0.5804445), (64, 128, 0.6019828), (111, 104, 0.7080391), (131, 93, 0.29781774), (139, 86, 0.32220405), (97, 157, 0.5628557), (113, 152, 0.42528754), (127, 119, 0.2273631), (120, 157, 0.41808093), (87, 94, 0.8147595), (92, 94, 0.8377185), (101, 94, 0.8012516)]]","[175.91438322002512, -15.945395900922854, 132.87890360333856, 140.19442890773482, -28.810793742973058, -41.18592516570965, 90.0, -17.35402463626132, -67.01128319791937, 64.85521436932105, -117.64597536373869, 0.0, -124.69515353123397, -4.398705354995532]"
